x,y,sd
8547.8,18282.7,23.2
9617.5,16515.7,25.9
21920.5,17787.6,41.3
22415.6,5040.3,36.9
17083.3,7244.3,18.9
4439.6,4373.9,22.3
10720.3,14681.5,31.2
9652.4,16492.9,25.2
5191.8,2509.1,22.2
7035.3,21849.4,24.3
22306.1,11034.5,23.1
18783.0,12214.3,31.5
4571.6,4419.9,25.4
8606.1,11130.2,26.4
9729.9,16516.7,22.6
11954.4,9879.0,27.9
7301.9,11825.1,28.0
7643.2,16630.3,24.4
11505.4,9171.5,25.9
12293.6,17068.4,31.7
19723.2,6965.6,19.8
14247.7,10092.6,30.4
7112.3,12296.0,24.8
24440.0,12861.3,28.3
24438.9,12891.6,27.7
17709.4,20930.3,32.1
11543.7,9196.2,37.1
17035.4,14205.9,20.9
11188.7,16754.3,27.7
16814.6,10161.6,24.3
7740.2,10326.8,25.7
12556.3,18862.7,23.0
7050.2,9522.7,21.4
7019.6,9570.4,25.6
7024.9,9474.9,25.9
14318.1,10067.5,27.6
11881.4,17793.8,11.6
13458.4,15141.2,31.6
6964.4,8804.8,22.3
1846.5,17472.7,27.8
3525.3,23050.2,26.8
14547.1,10122.1,16.5
3447.3,3139.0,23.7
5578.7,14452.5,25.6
556.6,3814.4,23.8
16660.7,14541.5,34.6
12004.9,9870.1,24.8
11250.7,14418.6,27.1
10559.9,15365.8,21.2
12740.6,15404.3,20.7
6569.3,12578.4,8.6
1367.8,19243.4,18.5
3544.2,14488.2,17.8
12431.5,13208.2,16.0
12981.5,22992.8,11.3
11138.1,17635.6,26.5
6773.5,906.3,29.8
8972.8,7601.6,31.0
1370.2,19260.7,26.1
23826.3,12792.3,11.3
3949.3,13488.2,21.1
3280.8,14197.2,26.0
7038.1,9506.6,23.7
7068.2,9553.1,34.7
7046.4,9516.4,20.8
7800.5,10333.6,20.8
4454.9,14358.2,30.4
6005.8,14178.8,11.7
11060.5,20025.3,27.9
23157.3,8337.1,25.6
14079.4,10234.9,24.5
10039.7,8719.2,27.5
16127.6,10650.0,32.5
11925.5,12800.6,20.9
12555.9,17166.4,28.7
18639.8,9145.6,35.3
13411.6,21208.5,24.2
15242.8,23630.6,34.0
14918.5,21684.6,28.4
12506.7,13931.9,27.5
15096.1,23632.6,26.7
18494.7,2716.8,34.9
22666.0,2374.3,30.5
7567.1,15381.5,18.2
8283.6,837.1,19.7
14757.6,14420.6,32.3
9186.5,18277.5,21.4
15691.6,19036.4,20.4
13840.4,7393.3,17.7
19595.1,6385.8,25.8
3395.3,11288.1,22.9
17239.4,9988.1,25.3
18611.8,4461.8,34.4
15789.7,10788.0,33.0
11124.4,17616.0,27.2
19914.4,14724.0,26.0
11143.0,17603.2,21.0
7732.6,16618.2,23.1
18716.1,11732.3,30.1
22584.7,2182.7,22.9
19014.1,15307.9,11.2
22606.7,2167.0,27.6
4092.7,24833.9,38.7
11133.1,17602.6,24.4
18592.6,5018.1,27.0
17251.1,20779.2,31.2
20885.7,11768.7,27.7
22572.1,2172.1,19.6
14916.0,14068.0,16.7
9163.6,17417.6,26.0
19919.1,6651.7,14.0
20761.3,5866.0,22.1
11627.4,15467.8,32.5
17170.1,5132.0,30.2
12653.6,19439.3,23.7
14624.6,11365.4,18.1
5178.4,16375.1,17.3
10351.8,17732.3,31.6
15589.0,13627.5,23.7
19691.4,15115.2,22.2
12637.7,9831.6,23.1
7654.6,18947.8,33.5
12634.7,9771.5,25.0
7696.9,18914.8,21.8
17828.5,18971.3,21.2
20022.8,16195.9,49.6
10385.3,7320.5,9.6
18775.9,12141.7,28.5
17801.8,4669.0,24.8
22750.4,16647.3,39.1
7728.8,18933.5,29.4
10956.2,17414.7,15.3
10963.5,17354.2,37.9
10541.0,16016.4,24.3
12519.3,12777.0,8.7
14281.5,20620.6,25.1
8937.8,9486.0,17.3
8918.8,9432.9,20.6
12374.4,8801.2,23.0
5981.6,16093.4,14.6
17373.9,15430.3,30.1
14912.9,20623.9,12.8
10187.7,15886.7,28.4
10458.9,13787.3,18.4
1712.9,15321.3,29.4
9844.6,14329.7,26.7
14239.9,22942.7,24.7
8538.1,12204.7,19.5
16348.9,21654.6,32.3
4359.5,15248.4,24.2
13663.5,18272.5,24.3
16922.0,18701.8,31.5
18619.9,16527.9,17.1
6859.3,10048.5,24.8
24188.2,10314.6,23.0
8597.0,15979.9,26.7
18659.8,15867.8,31.3
18836.1,12163.4,16.6
9166.8,20313.4,20.7
9327.2,20700.8,29.7
11077.1,11889.7,12.1
11164.5,12810.7,27.6
18620.0,9473.7,29.3
18549.5,7325.7,27.2
13768.9,16376.6,22.5
20067.8,8392.0,12.0
1752.3,14780.0,29.3
13358.2,16546.8,30.9
15008.0,5224.2,18.3
8539.3,12262.8,27.6
20215.4,2214.9,33.2
17228.6,9975.4,25.0
15745.5,18541.1,28.9
9100.2,9110.6,33.3
20231.7,2203.9,32.2
22249.2,7382.7,37.7
20258.2,2226.2,30.4
18610.3,21444.5,18.8
11475.9,13104.9,30.0
19450.4,6345.7,26.1
18575.2,21232.8,21.5
2235.3,13822.3,29.4
18193.6,21482.4,43.0
5553.2,17120.4,27.0
18428.5,21868.7,26.4
22301.6,7325.5,21.0
14915.1,12694.2,11.4
12797.7,8132.2,15.9
13839.3,12468.7,20.0
18248.0,13952.1,28.4
16953.6,20166.7,25.7
1056.0,1371.8,3.5
20230.9,10396.7,36.4
15276.3,10322.1,27.8
8823.4,12855.7,28.5
20249.6,2223.8,31.7
13510.6,8617.0,12.4
20235.8,2265.7,25.3
18880.5,6400.4,27.2
4778.2,23134.4,29.0
12833.6,15795.9,22.6
20218.0,2241.9,27.5
11021.8,7740.5,30.2
10465.1,11893.3,27.4
13583.6,12391.6,12.6
16737.0,7906.9,22.1
25054.7,12255.6,24.8
10448.8,11968.7,27.4
20723.2,9081.7,19.3
9937.4,20919.0,19.8
10730.5,15525.2,24.2
20745.2,9092.7,25.6
4073.6,24841.0,31.5
3620.4,8227.0,19.8
20204.3,2224.2,23.8
12057.9,11228.1,29.8
20223.5,2221.2,41.8
16364.4,5881.0,25.5
3585.1,8250.7,24.2
8569.4,11140.3,20.1
9593.7,20142.5,25.8
7325.1,1098.0,27.5
7653.5,11703.7,26.1
6625.2,20718.8,17.2
10188.2,20241.0,26.5
2641.0,2340.6,32.4
7338.8,1063.7,18.6
3677.3,8246.9,25.9
22307.2,9098.0,28.0
13913.3,16448.3,28.5
5848.7,5895.5,26.4
11041.4,17003.7,19.4
19767.7,1817.0,30.7
10155.9,15217.8,20.0
10272.1,12948.1,33.4
2570.4,2283.1,28.4
17467.6,10508.7,28.8
17918.1,21428.1,45.4
20189.0,2224.3,25.6
13820.7,15788.1,11.9
11982.2,16111.5,13.1
17982.7,6644.0,28.4
5879.3,5881.0,26.0
17400.9,10482.9,20.6
14920.9,12881.4,26.2
14938.4,7976.3,9.8
6673.5,21225.2,20.3
5878.8,5951.2,21.9
22038.8,17578.0,26.6
6683.7,21207.9,18.3
13897.7,23805.8,33.0
17436.2,10513.9,29.2
13560.6,7464.7,22.9
20191.6,2225.6,19.4
8650.3,11125.8,22.2
3629.1,8267.1,26.3
20235.0,2217.8,29.9
10932.4,7547.2,25.3
22046.1,17630.8,29.9
3650.9,8253.1,28.2
7263.2,14931.8,23.2
16114.7,11587.9,12.4
13056.0,14413.9,22.9
15457.0,4454.9,20.9
15511.9,4448.2,24.1
5080.8,19319.2,30.7
9455.4,22034.5,24.9
5822.0,13409.0,27.4
15474.9,4455.4,15.9
12021.7,13172.9,29.2
12140.3,18989.0,20.1
15212.0,17658.1,41.1
19608.5,8810.3,24.4
12207.2,18965.4,23.0
11596.8,18833.1,28.6
15485.5,4439.9,19.4
19719.5,6510.3,10.9
6753.3,10986.5,20.6
17559.0,6501.4,17.4
16854.1,17165.9,28.1
21084.6,11363.8,24.8
15173.1,17630.9,21.1
22063.9,17594.6,25.1
15647.9,12222.9,13.4
18489.0,13387.9,11.0
19746.4,6721.3,26.8
21919.6,7871.6,30.3
6679.7,21214.0,14.0
10264.8,9934.1,21.1
17766.5,17888.0,23.7
13484.8,11290.6,12.6
12455.3,10678.9,19.2
11683.5,7853.2,29.7
10111.2,21477.2,31.9
8268.8,15926.4,26.7
5919.4,5864.7,25.0
16507.7,8441.2,19.1
7358.2,11985.7,20.4
13334.1,10432.2,26.6
14368.9,20091.1,16.6
19606.3,6561.5,37.4
24224.6,11656.4,25.0
5881.3,5855.8,30.0
12450.3,8645.8,25.5
11886.5,12702.7,12.8
8817.3,20202.2,42.2
11546.6,19352.0,33.7
11693.5,20200.2,28.6
17398.6,7122.1,28.5
16058.3,14956.3,24.1
21001.9,11636.8,29.0
6301.8,14384.5,15.0
13579.4,12541.3,35.7
13344.4,5628.0,24.6
15237.5,19994.8,26.7
1168.3,3834.2,25.1
2530.7,13768.7,22.4
15994.8,18388.9,21.6
15448.8,21843.9,16.8
13630.5,7262.4,8.8
11364.1,18328.3,40.3
21254.7,8766.4,29.8
13653.6,14945.7,21.0
16282.8,25032.8,27.3
20031.8,10225.4,34.6
19892.0,11644.9,22.9
13629.0,12563.2,28.7
13141.0,21357.7,6.1
10856.9,6452.1,26.5
12797.9,10842.0,28.2
4952.1,12638.9,25.0
10876.1,6420.0,18.1
5777.0,5956.0,29.7
18645.2,13653.0,31.0
11044.4,17904.8,19.1
18088.0,15849.1,23.2
14877.6,10786.8,27.1
5826.8,9578.0,22.4
20221.2,2146.9,27.9
4358.3,12801.7,24.2
15873.3,8713.7,33.3
10778.2,12743.3,34.3
15655.2,16354.5,31.2
20201.1,2233.6,31.8
8350.9,16457.4,21.3
18246.6,20756.4,24.2
17871.3,15674.7,21.6
12561.7,7386.0,34.5
5868.0,13654.8,23.2
18147.0,13251.1,23.9
5856.6,5869.5,26.6
8980.2,11697.5,27.8
23195.1,15937.6,29.3
20245.1,2250.1,31.1
5875.7,9607.3,29.7
16747.3,15602.6,27.3
5853.0,5934.1,34.0
14830.2,23602.9,19.0
5831.9,9638.8,25.3
23565.7,3096.9,27.2
5852.1,9644.1,27.2
23165.9,15881.4,33.0
20217.5,2222.9,35.4
21326.0,21511.2,26.1
23129.8,15781.0,25.8
19591.7,7310.5,10.1
21337.1,21476.3,20.4
10233.7,14923.8,23.8
21252.8,21376.1,41.1
16708.6,15666.8,28.7
9142.4,12777.5,28.0
14040.3,12471.7,23.6
22575.6,12314.2,27.2
11766.0,15817.5,18.2
22590.7,12266.9,26.9
21118.4,21090.3,31.8
21063.3,6749.6,19.2
16737.4,14479.0,36.0
21155.4,21065.0,33.5
11791.3,15856.9,28.8
15891.2,20862.0,23.6
11867.0,7351.4,34.1
14164.2,11321.8,18.9
11776.0,15816.5,26.3
21030.9,6725.6,16.8
11124.6,18859.8,26.5
1471.7,21100.2,21.0
12853.5,8086.8,14.7
24588.6,5624.5,20.6
9066.8,12839.2,27.0
8239.3,13672.3,31.6
1509.2,21066.5,32.4
13116.2,9870.3,33.8
13405.1,8231.5,24.3
3032.2,11445.1,26.9
13137.9,12198.3,18.9
17485.3,6612.9,26.3
2253.7,12643.6,21.7
20063.3,8893.6,16.3
21107.3,21129.1,29.6
13915.1,12761.6,32.3
13421.3,8219.0,20.7
22398.8,11158.5,15.2
18460.8,17037.0,32.0
16683.2,7903.7,27.9
12222.9,12544.0,28.8
19654.7,8020.5,20.2
21111.0,21088.6,28.2
9749.1,21563.9,34.3
13405.4,8185.4,22.7
7719.0,20654.8,29.3
11144.6,21852.6,34.4
13438.1,8212.4,17.4
3156.4,967.5,27.3
15590.8,21977.6,27.7
10171.7,8439.6,27.0
16441.7,21448.1,28.6
18536.0,7216.7,18.0
9609.5,18845.2,26.3
1142.2,2322.1,32.6
7538.2,17835.7,34.3
7590.7,17840.0,42.6
20554.4,9231.9,15.8
9718.6,18814.3,34.6
9940.7,23822.0,23.1
14807.4,19932.1,20.7
13333.7,6970.1,24.3
1375.8,19777.3,26.7
20508.9,9257.4,18.8
3547.3,13372.3,27.3
19652.5,2362.7,27.2
18015.2,17052.8,20.4
11155.2,6108.2,31.3
14284.9,11955.7,36.1
10821.4,24528.0,27.9
16024.5,10997.1,21.3
10734.6,24526.6,27.3
4945.5,13861.1,14.4
3029.1,11440.9,19.8
1836.4,16483.4,27.0
10819.9,24527.2,22.8
5007.2,13854.4,18.6
8921.6,12986.1,24.7
17471.0,11016.7,32.9
4975.8,13833.9,22.5
20201.4,2211.2,11.3
3023.9,11429.8,25.2
18993.8,15717.9,11.1
12453.8,7262.0,19.8
2260.8,12654.3,29.5
1383.4,19803.6,27.7
1383.0,19747.2,31.0
7418.3,17036.9,15.2
19672.7,2265.2,26.2
11458.6,11081.1,29.1
2228.5,12665.4,15.5
15374.0,7565.3,36.4
2233.7,12663.8,21.1
15324.7,12859.1,29.9
12727.5,21258.5,27.7
17010.6,6103.1,30.9
2206.5,12695.5,28.2
7302.0,21225.1,18.4
12827.4,15526.2,27.4
13707.0,8156.5,33.9
10603.3,17582.9,24.5
20573.2,19666.4,25.8
19622.9,6556.4,28.1
5865.5,12832.4,22.6
9136.3,11626.0,31.9
5149.5,11168.8,25.7
5645.7,13044.3,36.4
7642.2,17847.1,25.0
19155.9,10540.1,23.4
15715.1,8977.0,24.0
10770.3,24490.4,29.6
6911.5,23165.9,31.1
22013.9,12479.0,24.1
13555.2,12975.0,27.5
19934.3,16862.3,21.8
17861.4,20469.0,10.1
9972.5,20964.3,13.2
17197.0,9949.8,27.2
21492.6,21349.1,22.2
10852.4,11414.5,26.4
21490.9,21358.0,44.3
11232.2,22947.2,33.9
7753.6,9742.4,26.9
4439.0,8942.7,19.7
7488.3,8551.3,29.3
6182.7,10235.9,28.9
16467.8,17729.5,28.8
5017.4,14082.3,37.1
5821.3,15371.0,20.0
6133.1,15150.7,34.7
4565.1,5156.9,28.5
5969.1,15283.4,16.8
2290.0,3677.8,23.7
5977.0,15131.1,17.2
20660.7,7761.2,19.2
1384.5,19793.5,24.6
13256.3,11064.8,20.4
13226.5,11063.8,15.4
21233.6,6068.2,26.1
16692.6,16750.4,11.7
17478.8,20393.4,28.1
6261.0,7861.4,26.1
14640.7,9658.1,20.9
18267.9,4279.8,12.7
12946.6,12723.8,28.4
13251.6,11067.9,17.6
17836.8,17749.7,29.6
20697.9,7719.4,24.3
13078.2,11912.7,21.5
1412.6,19847.6,32.1
20442.3,15881.3,20.2
11137.8,16714.9,21.7
15526.5,18359.1,24.3
22374.5,12880.5,30.7
13574.7,7009.4,13.7
22425.1,8256.7,26.8
17966.8,16216.2,28.8
20640.0,20527.9,20.9
20648.5,7764.9,20.9
19020.1,2129.7,12.4
3865.0,5652.0,31.9
15887.7,20829.6,30.9
9795.6,18386.5,11.6
5618.3,21710.9,28.4
19419.1,7940.7,25.9
16837.4,11462.0,26.1
9752.0,17738.3,36.0
7083.2,18466.7,24.0
8981.8,18938.6,30.1
2090.7,17117.9,26.1
6758.0,8732.9,25.6
5123.9,11157.1,26.9
14073.7,6065.9,45.7
9817.4,20546.5,31.8
20177.1,2191.8,30.7
5517.2,15231.1,27.0
9749.3,17763.8,24.5
13071.3,18955.1,31.6
18512.2,13992.3,19.0
16364.0,18124.2,25.2
14252.6,14021.7,24.7
10109.2,17122.7,15.3
9025.7,21336.1,30.0
6265.8,17746.2,21.9
11021.9,18418.8,13.0
16424.6,22749.3,28.5
16072.0,10932.1,19.0
11061.1,15507.4,19.1
17876.1,10556.1,25.9
18331.4,17143.3,27.6
22942.3,7457.1,27.6
8456.4,20056.5,23.8
12810.7,11252.3,32.9
19736.0,17952.6,28.8
17621.5,7741.6,31.2
21891.1,6933.6,26.7
16518.9,8438.3,34.0
6033.5,14647.4,20.9
16504.3,8462.5,25.5
6947.6,10180.4,24.3
15534.5,24093.2,25.2
23645.7,15078.5,35.3
8359.5,9337.7,21.7
13652.9,11614.2,27.5
2873.9,18544.7,22.4
2858.4,18612.9,26.7
15548.8,6377.6,29.5
15127.0,21639.8,20.5
7026.7,20244.7,31.0
18598.2,18169.0,19.5
20608.9,7787.3,39.0
17833.4,20864.1,23.9
8444.6,9765.3,28.0
18022.5,18602.7,22.4
16019.7,11029.9,7.3
13978.4,13641.5,24.3
7673.0,9407.2,16.0
4473.0,18041.8,29.5
20467.0,11161.6,31.4
13519.1,12595.1,9.8
13412.6,12248.7,20.1
16875.4,20576.9,17.0
18782.8,14924.1,28.4
11048.6,11167.1,30.7
8888.8,24556.4,18.4
19017.6,12320.6,29.2
15695.1,17677.1,25.6
19042.2,12283.6,27.8
8155.0,8025.1,18.2
16244.1,13356.3,27.3
20101.4,13271.2,30.0
1135.4,19822.1,28.5
6854.5,14006.1,23.1
18545.7,3811.3,28.4
17139.5,16269.3,22.5
6882.6,13998.5,29.6
12737.5,14580.5,22.9
18562.7,3833.2,20.4
13267.1,19749.7,22.1
6558.0,10404.1,35.1
22948.0,11768.5,31.5
13031.3,11941.1,27.6
22832.6,2438.4,27.5
11717.3,17699.0,10.8
9816.3,7617.4,15.0
7625.3,15024.1,32.4
22842.0,9479.3,22.0
8127.4,8051.9,34.6
20593.7,7140.3,22.9
7052.5,15628.5,24.3
17635.3,14529.3,22.2
11243.1,10267.3,26.6
16741.2,17283.7,22.1
14472.8,4644.9,15.6
13100.0,12435.1,29.0
12629.3,9737.6,28.3
12548.6,13223.8,19.6
17547.3,997.1,21.5
13759.0,12450.1,20.4
23290.6,13721.2,26.6
9323.0,11521.6,26.2
2124.4,17312.6,12.1
12760.6,14966.8,23.8
18602.5,23827.1,29.5
4555.6,10308.1,26.9
18026.6,11943.1,20.4
3370.6,16036.3,24.2
8454.3,9684.0,28.3
10341.0,17184.5,19.3
12372.1,19869.2,31.2
13084.3,16468.0,12.3
13916.1,22446.4,26.2
17429.1,8835.3,26.2
6219.8,17305.8,23.1
23837.1,5741.0,19.9
17953.1,5119.3,32.6
19450.3,13745.0,27.4
4373.9,16472.1,20.9
16728.3,12964.2,22.8
11988.5,6299.9,9.7
6535.7,17676.1,27.9
4400.7,16467.1,13.1
11962.9,6346.3,25.0
7375.0,22205.8,15.0
7420.7,22232.3,30.9
22481.9,12486.5,34.9
11652.2,8955.0,37.5
7398.9,22208.7,25.5
17789.9,12844.7,23.0
11945.6,6319.7,22.2
15731.9,14918.6,27.0
2330.4,3982.3,31.6
15740.4,5489.3,44.4
11964.4,6325.2,22.4
10253.2,18818.7,18.5
15864.0,5769.3,39.6
6207.1,14857.7,25.0
4487.6,14065.4,26.8
18945.4,8468.7,32.6
4407.2,16454.9,34.1
21504.2,21308.0,27.5
4401.2,16454.1,14.0
17606.1,17940.2,17.9
9564.4,10032.7,21.7
9132.3,11131.4,18.1
15396.7,5442.5,18.0
1627.1,8431.8,27.8
18826.5,17137.2,34.5
3259.1,3189.9,31.7
11919.3,6345.1,26.0
12022.4,6362.6,31.0
5644.1,13175.7,25.5
13120.1,15057.0,23.5
20208.7,2226.5,28.4
8194.8,1040.1,19.4
6667.4,14791.6,14.3
14758.7,21442.9,25.0
1963.3,19067.7,18.8
16109.9,6911.7,12.7
8640.4,7624.3,19.0
12435.3,12641.5,24.9
22803.8,16734.5,19.2
9462.0,23881.1,26.0
3516.2,5149.2,24.6
6716.9,21213.6,25.7
12569.9,16812.3,21.0
9436.9,23933.7,27.6
10819.5,13725.8,22.7
17165.6,16077.2,22.3
9629.8,8172.5,20.2
13632.7,7390.9,18.2
9441.0,23858.2,31.5
8486.0,18609.0,37.2
16737.9,16878.3,19.8
16298.1,14032.5,20.9
12042.0,9644.7,22.6
16100.9,6564.7,21.9
8489.3,20834.6,24.5
9461.4,23917.0,28.6
8435.2,9586.0,8.4
14737.5,10846.9,23.4
4834.6,20228.8,30.0
6681.4,21197.7,22.6
8372.2,16967.6,24.0
16346.3,20849.6,22.6
9958.1,7263.1,32.5
13764.6,16153.6,30.2
20879.3,17336.6,26.7
6639.3,21171.0,27.8
9959.3,7270.7,35.5
18466.6,12801.7,18.0
16001.4,16377.7,16.8
20008.6,3776.4,13.5
16478.5,12637.9,31.1
6666.9,21171.3,33.2
9913.7,7281.8,18.1
6658.5,21192.8,20.1
11111.5,13727.8,27.8
9926.0,7302.4,32.4
6650.7,21155.5,27.9
6476.0,17832.8,36.1
17757.1,9752.7,20.1
6686.4,21167.7,19.7
12658.1,11569.6,29.1
12797.4,5599.9,27.9
18895.2,8791.5,25.2
16632.4,21144.2,28.1
21907.6,10860.4,28.6
6659.5,21224.3,18.5
12534.1,8932.8,25.5
9965.0,7265.5,14.9
14247.2,5954.9,31.6
18472.7,20095.2,30.6
11489.5,16586.4,28.7
16612.1,21138.2,17.4
12229.1,8492.1,28.0
13185.5,8995.7,27.0
6662.7,21185.0,18.3
6019.2,13865.7,26.9
12356.3,14840.8,29.1
8762.6,20011.7,23.2
10870.3,8094.8,14.8
5274.9,10869.0,31.5
10433.1,15203.9,39.1
8318.8,19949.3,30.9
10553.9,13727.3,28.0
12473.4,10437.3,35.2
16412.5,22478.9,10.4
12479.6,10446.6,34.3
4882.2,20219.4,25.5
13287.9,12445.3,30.1
4856.0,20254.3,20.7
5111.9,9983.2,28.4
15850.8,20842.2,23.3
24839.7,5666.6,27.1
15853.7,21672.7,19.3
12071.3,18852.6,23.3
21418.5,21298.2,27.0
8485.8,19894.7,36.0
14233.6,4924.9,14.9
21502.7,21326.9,24.1
6057.6,10093.7,22.8
23110.6,7442.5,19.6
5859.0,9859.0,28.1
6186.9,19256.6,32.6
13677.8,10718.1,24.0
5844.2,9624.6,26.0
9842.7,17355.6,32.0
4867.9,20251.4,25.3
18075.6,2041.6,35.9
21434.5,18751.9,30.4
14864.5,4348.5,34.8
14341.4,13150.2,27.5
21445.8,21337.4,23.7
13332.4,9761.3,29.6
13425.1,9751.2,27.5
21455.7,21347.0,22.9
12539.5,13920.5,32.7
20935.9,5085.3,41.0
5841.0,9614.1,14.0
13155.9,13258.8,26.0
7645.0,15081.0,30.6
21726.6,8127.6,20.5
3705.8,10990.6,26.8
18851.8,21149.7,99.4
8205.7,11719.0,13.6
13054.3,16782.1,22.4
20929.2,5045.9,26.4
3127.4,11668.5,17.9
5844.3,9640.5,25.1
12145.8,17306.8,15.8
13672.1,15495.7,28.4
13994.4,12429.6,27.0
1435.4,19737.8,25.0
17431.4,7633.2,24.7
16448.1,8881.6,21.4
18094.7,2032.7,26.4
11942.4,14401.6,30.0
13567.0,15424.2,35.8
10071.1,20940.9,22.1
12838.5,13056.3,36.9
22048.1,14451.1,23.4
10277.6,6206.8,13.2
5630.4,6021.9,21.5
10695.5,6738.9,31.4
15782.3,12772.1,25.8
9368.6,18051.0,25.8
10708.2,6650.6,23.3
12795.6,9933.0,33.3
9178.9,8216.4,22.5
17378.1,19834.6,27.7
692.6,612.9,26.8
12694.4,5878.8,17.0
8641.2,18071.2,26.5
3126.2,11683.5,29.8
5980.7,13641.7,25.5
17407.9,5246.4,20.7
6241.2,8911.9,23.7
12255.6,8554.9,28.8
5851.8,9652.8,28.4
22475.7,10147.1,27.5
20760.8,12116.2,23.3
18856.1,12738.2,23.0
12624.6,13060.1,25.1
15713.7,18749.6,25.6
15398.3,12686.2,18.3
23088.4,16155.2,17.0
5150.9,15259.1,29.0
3742.5,11061.4,28.6
1891.0,16467.7,28.7
7422.2,21332.2,31.1
3725.7,11003.8,18.9
19297.0,18022.8,27.5
3124.2,11682.0,14.0
15353.9,12237.8,39.5
15201.5,12281.9,39.7
5367.2,15450.2,27.1
9381.4,17147.2,27.2
15347.8,18563.7,36.5
23832.8,14222.7,27.7
12895.6,10359.3,28.7
20672.1,6628.1,30.3
16643.2,9484.2,23.3
15749.3,13622.1,27.1
15775.4,11970.0,25.5
7124.1,535.5,26.9
19622.8,10119.7,31.9
18965.5,16514.9,37.3
2454.3,16162.3,24.3
12253.7,21115.6,29.7
22331.6,10295.3,23.7
9430.2,18171.1,35.0
3843.2,2643.6,28.3
15160.2,21735.1,29.6
9941.2,10656.1,35.9
3102.3,11659.3,21.0
6341.6,20989.5,27.7
14351.9,8636.8,31.0
12891.6,13485.0,10.5
21666.0,3946.9,25.8
14232.7,4882.5,23.0
8120.2,17388.2,24.6
3093.0,11669.0,20.5
5626.9,645.8,26.2
19956.1,14235.3,26.8
15108.9,8512.9,10.0
7435.8,19124.6,23.5
6244.5,8953.9,7.6
14741.2,5893.5,30.6
7283.1,18209.2,18.5
3113.3,11687.3,16.0
18490.7,4291.6,19.1
9258.6,9163.6,21.8
8823.7,14490.9,12.7
17444.9,17736.0,30.2
10777.2,6936.3,25.3
13378.7,9261.6,24.0
17433.8,7184.9,29.0
16032.1,5414.3,24.6
2361.4,19867.2,26.0
1113.3,19830.0,28.6
23761.8,15279.3,25.7
20512.1,8334.7,21.1
9643.7,13523.9,21.8
23726.6,15235.3,28.6
9907.5,21428.2,31.5
14938.0,20699.6,23.8
7075.3,16235.7,25.0
23792.9,15229.0,27.8
3095.8,11650.3,35.7
19458.1,14736.2,30.2
1149.8,19847.3,33.6
18099.2,2068.7,28.9
12649.2,20622.7,17.9
10962.8,12308.2,31.3
1132.7,19845.5,25.4
18095.7,2091.1,21.5
11249.4,14294.2,26.4
16111.1,8329.2,15.3
17214.6,16777.4,29.4
20473.2,9876.0,34.9
22303.9,5766.1,21.6
18999.7,12446.9,19.1
23915.8,15162.6,24.9
15039.7,12553.0,19.5
15510.5,9436.6,20.7
10981.2,12338.7,29.4
5538.7,11151.0,25.9
10047.8,13423.2,34.9
13408.3,13382.3,38.5
7471.9,11536.1,29.6
8420.6,18900.3,12.6
8267.2,20671.6,20.9
23750.4,15216.5,35.3
23712.7,15229.8,38.4
21923.9,17574.1,11.8
17242.7,7051.7,18.2
3829.8,17273.8,30.6
8328.6,10709.0,15.2
20768.0,8399.4,35.8
18152.3,6056.2,177.7
21930.2,17572.8,27.9
17872.6,6529.5,27.5
11046.4,6537.5,26.8
21934.9,17589.6,20.1
17290.0,11173.8,26.6
1145.8,19838.8,19.3
15363.9,19644.2,31.3
19022.9,16692.6,27.3
21444.6,7249.4,22.2
18998.3,16743.7,29.0
5844.6,9654.3,29.1
18526.5,5880.2,20.9
7814.5,18546.2,27.9
20399.7,17162.5,18.0
10075.8,17326.2,27.7
21478.2,7362.8,18.8
1164.5,19822.3,22.6
1141.3,19819.1,28.1
20158.8,12738.1,21.1
12426.9,15153.4,25.5
1104.4,19777.0,29.1
8626.2,9561.1,31.0
13929.5,6791.3,14.1
17341.6,7457.4,26.4
13817.0,13540.7,23.7
21860.2,4008.7,19.8
14585.1,8317.3,30.1
4985.1,17765.6,24.3
6227.6,15330.5,14.1
19764.6,13309.1,18.6
23299.5,4475.1,29.3
12883.4,14212.2,11.7
9047.9,20794.3,13.6
19865.6,6678.8,26.1
16473.9,12054.0,17.3
7647.7,19858.5,31.1
7136.3,567.3,18.6
17624.4,11602.9,40.3
9403.9,9846.2,29.6
7595.1,20499.2,20.5
6893.2,17475.4,25.1
11329.1,10981.6,17.0
20288.8,6352.9,21.7
12373.2,8178.1,27.2
10175.8,21483.4,35.5
4946.4,18395.9,19.0
5946.2,14672.2,24.8
5900.4,14638.4,29.4
10852.4,17253.6,28.8
22861.0,7621.6,27.8
22889.1,7611.1,24.5
726.3,8901.6,28.1
9743.4,21744.6,26.4
19427.5,5447.3,22.6
10747.1,13748.8,26.7
14033.3,10426.3,27.4
20743.7,18437.1,30.9
21298.9,7298.9,37.1
13810.3,13068.5,34.8
7601.9,20461.6,33.3
13773.6,13027.7,30.5
7588.3,20474.0,16.4
13812.8,13041.3,24.7
10360.6,11418.6,24.0
17071.3,16951.0,26.9
18586.9,17737.8,29.7
12958.1,8750.6,24.7
6505.9,12663.1,22.4
1859.8,16478.2,27.5
14639.4,21683.9,31.0
10543.0,13635.3,22.6
11378.7,15605.3,17.9
12551.4,10344.9,25.1
3487.9,14664.7,21.7
